index,txkey,locdt,loctm,chid,cano,contp,etymd,mchno,acqic,mcc,conam,ecfg,insfg,iterm,bnsfg,flam1,stocn,scity,stscd,ovrlt,flbmk,hcefg,csmcu,csmam,flg_3dsmk,label
7638,8f393b8d410d15907b628724c82029ef0feaf362679bfc0d54bd4b576712575b,37,155514,12fea3d0b342532c3f53e711c8e9cc033d50eef7cb7a283f96dbe29b2b1f9a4c,7609dff4cac46fd4469a1ca86a271a2fffdce5fd9db81a0b41744d664a88a4dc,,,85dd717a3305a17bced4c9536eb01717c4754405563f62065dc3058c2f320ffc,f2c487098d95cf4d74628e9a2a1cffc7beee347c46e19f9f241cebbd8370168d,323,147.9748474,1,0,0,0,,112,,,0,0,6,70,300.3097009,,0
7639,fbd7a143ad2f17a9dfbdce9c0ef591e439a18714093f7b5e33e5cecc6bd65e6f,54,124416,fb65694bf64e41e35e2b131fea822511f8d70432a15f45a942821215d6041809,919d816258f082b2f2727e5485ee39ff56cf63e95c680ae67dd55b81e79dc922,5,,4534820e2f89d12f921c53278cd8e2348dc9c9ee98dabc40c2abcb6d921aa6a3,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,320,1421.593769,0,0,,0,1694.658832,0,15759,,0,,6,70,1611.316579,0,0
7640,1f18a4d2228c57259052f08a5abd28bb537b686dd2193427bb76a4c452f79cc3,42,115202,a241b835de274f8396d95c696fb8ad8b2373c60735c2658e516d0276797a025f,9489a02107e77eeda3c8a7bb88574fe217660ac0092a82d3e9df2de38c56bbc7,5,,0bd7da8c4387afa9a1d96367ed0436ab28fb07b0bb9a84d86a8992b255a905a7,814437ad6838efec5e9ebd8600d37a984f221ca2f7a83fb66ccd80505e585745,499,391.6143604,0,,0,,930.8212259,0,,,0,0,6,,,,0
7641,,21,104724,,efa3b76a3697acf1cfca2cdaeebe84cb4e0a9b3c5027629b8e2884ec121f468b,5,4,73cb336bfa5cdb5e14fc949b41313beb2dec93ca44b45bc5679f72a5eccbe1b2,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,871.5776719,0,0,0,,796.1129126,0,15742,,0,0,,70,,0,0
7642,3d477c1646592eaba104ef8991c797cf3e1f0ec8f3dc330835ab8b790e8c73b1,,175608,67416c01776b7759fb469715e83daa24686acb21c90c3b3093ad5578e6414c53,781597c3adfca8f85d453015fb92dc4f54d8eb76a3c976b2eef8a1c758a691a4,5,8,b6d9790ef4a31170770567a78d3fb3dd0775193004fad3d87ef9dd6826ecba24,1f567f0130bd8f9325a22e5e8a3610bd7ca4f8939745860b4d647c1bbee09bd8,326,173.1681717,1,0,0,0,316.602083,126,12885,,0,0,,68,217.3897513,0,1
7643,75cc3bd7e7a7b901c1d94fd645965f063049bbca435347c71b796f643dc6a4e8,,91129,5f986f9b7e3d511c67455076d9c53f23407ccaccb38b552439c6ab586f60cc3f,409171cdad3d22612a85b95f169c775fd56d54d88d98a57ecbd3e9e548e736a8,5,5,3f403ceff76d5871c6c96289940b75dbc5605bac3fe72caf856b85f75d157441,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273,174.7294887,1,0,0,,167.9124183,0,15759,,0,,6,,177.1333651,0,0
7644,1d2bfd6d81bc9539b08e0096b8a106066d219a9af4c973c2997f3fbd7f044d9d,4,2053,b155482043dfe037f914b40a2cc989f5cd64b0149d6631cd5ce8534094b8f6d8,2273f223686560f02efdcd68dde3d50a2539a7878a3789c512071cfb44e5ef53,5,4,0309c087f46d221bf13e71c19a66966cf38046c5d681263a4688dcecf13bcbb2,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,541.5048059,0,0,0,0,573.4277001,0,15808,,,,6,70,,0,0
7645,,45,120546,8a69e575b9d1c83465cb5000956ae22db8798ed2589fb02150d8f93b24d9d351,8ce999e2822ff157c8fa8105f14167b95811ecfcdca7c2e11ff6d2dcdf441824,5,8,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320,365.1627523,1,,0,0,115.4365916,0,13451,,0,0,6,70,782.3395352,0,0
7646,e1a157e6a558a63669cc63b01a901210483c6fafa9c33a5d2d9768b512f387ba,11,184922,0b2cb8279df33805e7ce45ae25a9586a2454eb879f532665b6dbb6965b579ef1,,5,,733fc48f0448f7f285fa1359522cbd16ba2202dc1ad7150d8e74999e1ae56e98,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,-105.9848559,1,0,0,,,0,15759,,0,0,,70,29.99775075,0,0
7647,cf0603c5f9751b9de0ecf94fd757e5d7ea22a3965208ea23d86c588535158dee,51,,9aa0f0aa596156775d9a62bc6d9a9e92aa0c5911d69169f646d436a2757e2415,749092357d49d167d03fb6fc664e5cc3666a5a51f2fc07db267456f295c57f6d,5,8,bbc76c23062521522aa53f2e9b710a92ed4a694019003f4f9a0e0acf3ff2139a,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,,449.1267929,1,0,0,,53.33649481,0,15759,,0,0,6,70,235.1313278,1,0
7648,f3210537297c3e524b2c4e5ba5f168622640f9e4d25a2b64237295f043193728,49,163733,117e9b3affe486ff672870818eac6900605b49d03df1007955f30ccba22b6e7a,2a88b57e079d94993a2b3476fe4659768ac6e47e55001cc96b45a0cb05efcba5,5,4,e64a543d3aae3050a9de09dab19f754e013527f739d7ce4f4ade24e0075aa2f5,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,424,1332.071912,0,0,0,,1290.150296,0,11100,,0,0,6,70,1280.852872,0,0
7649,e474403595dd5600642f44270495645416627b3c4be13cd1258ee0c5257546df,45,124617,a0a33d34a2e809391c87bbca86fc2e3e933f760b549dd9ff5fc8533510355601,39beb36f737c9235dad9b2de9bd8b05532aa111a064346e6adc1567ab04e4c16,,4,,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,270,1760.314375,0,0,0,0,,0,13882,,0,0,,70,,0,0
7650,d5731c34296e78d9f0f59a67777f9418eaaf2689a09d2179d49f4c4a40d102fc,41,101432,0475ef62056371d1482b88c64abc3e4fc9b117142296c5f2ab0998893abbc164,49a4aaaabc498071e1ac05aa20596d0bbf110fc4ff123028c15bf0a5b7541f96,5,8,216746c656372b82ca4960810749f3fd026977c793cebf0a72bc6521e6070c5f,,276,2269.982122,1,0,0,0,,0,15759,,0,0,6,70,1741.978612,0,0
7651,baa894c510d90db32daf06c236ec78aaf4c4ea6f827beef64e47a6e8a627eb07,,141305,b7f927bb65bcee92728f44d2f89e8d8e9622e57766ac2b88b5c288ae0a76dd73,2153893d772679c3d287361af3665f957d7b4e9af6805c33650a96a0e2b48d64,5,5,be65bda7376198327a41ae452b4a8d670fb82d70adc708fe4dc18fe442f7e2d0,23c27dd987158a60ae9ae09a369a38650479f8d09f8a42cc6e07aba9792fd379,324,,1,0,0,0,3236.144474,126,13091,,0,,6,70,3075.495931,0,1
7652,978837e4ffb256bd6a98c4a66129154ccc2d56b628188b8628631c2809d51ea6,48,191531,,,,8,f5d3aebde78098e24d3e97c1e564ad8eee144f088dc22c0716add5a4db355c5c,,215,1532.797929,,0,,0,1202.864785,,15759,,0,0,,70,1628.675761,1,0
7653,0c9114ffe9195abbda9753c9efe86236d17eda9ae7d7954fac5ba657b8361483,,160215,a2bcdf90bbd9a6a9a1ed1bb41c4b39878dd38ea4dee050cca3481cc955f0821d,f59531c6a91c5fd921f50bc3e8723b0fdf0d8b08915f1aa47e9d4af0fcd7dca4,5,4,f045849eebfcb475f83b14599dc7214cca5125123d657f360a90b0e6c2340cc2,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,-161.9087318,0,,0,,110.3469752,0,15759,,0,0,,,-35.16667884,0,0
7654,3f1412fe06bdcff71bc5ba6bf06771e3ae3cf1ececf330ae9b4737599e66b4ac,53,180134,4acb0e5876550ffd4b3116ac67ceb23ed71168751a1e68f70de587cc61d6d102,25e63b896c281e05b1482371cea327f2d4a89f418ee316bd18d2fd753331e132,5,5,0e657b0caf3a6703741b42ec2e6e0687564ac8f455acfdba09ba312ef61c9dbc,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282,99.26866464,1,0,0,,330.379841,0,15759,,0,0,6,,217.6463212,0,0
7655,6826ce7a4197170005b0ccbca3d7176f1022e1dfafb4893328260c457b0d2bda,,174154,457327d76f5b6a38b66b1d93cd3dc879f35874ff3704136b4ad834da1409a770,a0eec306b3f485cb576bcd6d292332ad23fbfb6a3c4f997e6edc3628ee50b240,5,8,85885d28ffd0eac9483047a6d55bf3a6be66963a94c7b4eaa1d878981248b91b,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,1013.924753,1,0,0,0,778.4494432,0,15808,,0,0,1,70,,0,0
7656,82390705eb611346d903b111c4a273f3513386c63cfeba0568112f492d2701da,26,171654,48c4e8d0dd545aac19d436b0c035651f3e5ae3e2621b3b2859415c5d19a9746e,227e48ac841e489178f089e2f7f105396c524b1c8200c53aded626ce7d99775b,5,,7b513d5383add569027ebc6e4fdfc74b1edee087acf8343f6df7e52a70eac900,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,276,26.06708893,0,0,0,0,686.7636369,0,,,0,,,70,-75.69215694,0,0
7657,,22,184305,2bfd388a7f7c100c885b66bff8def526e8d3bce4086b68226e8a37a2911da493,,5,1,d8a943a0463bb829eeed2a032b8440d34654200d44cd1782602327b81c9eb3cc,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,407,-0.141400115,0,0,,0,116.5959111,0,15759,,,,6,70,113.6010283,,0
7658,,17,215402,,e099abe3164ec47a0bccbf36b5bf0b4a899c527f42ba978b8ea2dfd445539962,5,,d2550dc5ace3114431a945afe0d833cdc1e6e64f4350567efcd2dff86e405759,814437ad6838efec5e9ebd8600d37a984f221ca2f7a83fb66ccd80505e585745,499,497.4956445,0,0,0,0,634.9680939,0,,,,0,6,,49978.62523,0,0
7659,17de44fa3502eaffcd55a59cba7d210ae900f73887660fea171b72f85b7ddd79,15,112042,a92ae5c760e46b060d66fb1961932a657ae68c532755eaf31eeebc54fec2d7d5,82439d13348040e8a5736762609ceb109e0b3763281bf7b8930be77b171810e2,,1,7b856ae24e127cc64743bf13c573549e82e8b52f73bdb3928a40bcc8b1b5a389,7e500db90252fb600284d95117d480b2baa56cf8afccd6778d2850dee8a3c0a9,473,,0,0,0,0,324.7118533,0,15759,,0,0,6,70,245.0429241,0,0
7660,23cd44f3407d5f043fa8442e7f452d5d74032765d799fb49c5ff5613fd5f5bd5,7,,642bffaf731772f32a261ff789b5a01d901fe7acea464431b0f573fee5c9a2f1,8b9c0ac5d6686d31e2421cdf37f746e3df55d99c5f87d05f5140729442f27ef7,,5,75a558c50ce3a8bae9173f3926da060c9fad1f6e2ce1995737f5ae1f4be536a7,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,63.60869352,1,0,0,0,487.4867648,,15759,,0,0,6,70,796.3016261,0,0
7661,3afc4ad2028a54934ac47f4cfaef13103550a69a9e912fd12224e16e27bbb50d,54,191001,95c4c480bf444a5f3c61807187081a40edf009afbddd878126198dd6ac22941b,de0a9780b963ca2ae943c1de4ec2b2c628393ac64303acc95d79014a05b3ac59,5,8,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320,431.8032684,1,0,,0,554.048526,0,13451,,,0,6,70,662.1982121,0,0
7662,9e3768a4d4288305373b0e2b772ad6c8288acf98318d64601c66d77e91509f04,10,231456,8545007c34a1951e50ecfc4189df870cca20a7ef97a5ae1ede1bc2be5c30f49d,aac773fcbf6249f05cfffc0d0fef3dcd837cf3c6347e0e8bb1e5bebc6d8a07c9,5,5,48675480a5edda3511920982ec3ae71f242231c2a3badbb7ddbcdeab4d682d7b,,320,332.8031328,1,0,0,,84.35516517,0,5623,,,0,6,,498.1591159,0,0
7663,,13,143331,2101318366f809caf12dbe18b943cbe8b54ddf9891001d98cbc66dc8c5787dfd,1840522e64b27651a3566f67a760fcc1b795cf3ca8a4fc738834e0c96adc8e74,5,1,1397eebe3f206e4570047bd35ad0a4ae5876bcee3d877761154a774fc04179aa,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,275,1621.225989,0,0,0,0,1206.537032,0,15759,,0,0,6,70,,,0
7664,db8fcf0b69bd91cb79d9c003d54270f1f3b48347a635d8192ac3798d9d142e0c,44,195401,d4301295eb19fcc34ea4d496aba555f3853332e9761cae3d29a9e173f1383c54,02b8c5177bd351d24b96fb5b24730030cbee96761f51e05c4842ee2e5c5c8eea,5,4,35af6d28633ccab630e106a3fa1c342ca4f3a20e678b99e54b2967612723c70a,,276,183.4423889,,0,,0,-24.65092646,0,15759,,,0,,70,240.5841138,0,0
7665,4dddb636ef50fd9ca4fd3baa115cfbfc1022f78cee6674aa162996da42c17a79,6,180708,da1b29c55797e6841260e59bc961fa6a8d121b3106ce619a6e85898eda5ed08e,4929981fca4b6b0a06694b495f91dd33d6efea75d61e405be838df29250523aa,5,4,,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,387,2625.045564,,0,0,0,2427.092137,0,15759,,,0,6,70,2983.380701,0,0
7666,eac2cbd754413fa5b07f25c2d242c37cdf805e360ad33ea2cf57c2456ef0b1bd,19,131954,86f8d1d91f6a11cc84273737f0f59c1fd9dd83306a02f7d2cea445483b9af5d0,319d9efce68dec56bfb3770c5beb94177e6ac54ff04eac3cb4d45e5c92bc8312,5,5,,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,275,,1,0,,0,494.6782646,,16115,,0,0,6,70,,0,0
7667,fd48fa0e9c3e18f1f7b027e8751cee2ed3e448a749ee1bfe0e7145af52d5a847,,162437,db431538865f4a90cdf723258c5ff80f1b015b93d1b76b7b8f02af8b6b79c3ee,1afe6e076faf3200dd4049e60a1ee14a2403f5d894cdcd2270a8de2c24ed422e,,4,35682aab91335fd8f3ac4d765c83e4acdcf534ee85170f2638dede9c54c4d345,,276,1949.283459,0,0,0,0,1653.846968,0,15742,,0,0,6,70,,0,0
7668,1632abd653331625241bdede3146bebf2ce3a8f61850b18a9087d9942cee3886,10,162212,,4ee18e02e4ca4b3bb64e6c82029cfe28c0ace98342464c045a1a862e5475573b,5,,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,60d5020e9b88125cfcbd99793e821331d6e0271897705b1441a6b5e3680d854f,320,,,0,0,0,1056.248258,0,,,0,0,6,70,,0,0
7669,,,140906,64a39e297a20bd58dd3955fea00f2b10c27eb16b1bc811a9191f973ff402101a,e7639f97e11774d8bcfcc1c885e3ef7dbb31dfd7851522bc3ab62eb1aa85ecf9,5,8,,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,,725.2662038,1,0,0,0,556.7955672,0,16115,,0,0,6,70,625.2440519,0,0
7670,3bf31d94337fbf30405720b0b5eae75c76d3375688042e7ec8e800033b8d7116,24,214229,67917cd6d770e16256c5fa12ee42a60319233b6e65380c9a2a3c472668fa6e69,d5bf823e87bd69350cc9f6f0573f41b64f6a1108da9f7130d740919bc925a092,5,8,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,c6a68a6677409cd8b8e909a2b2766ed5f26668e98626314b558fa72276495fdc,,233.2615429,1,0,0,0,609.0754059,126,10300,,0,0,6,70,519.5295407,0,0
7671,455076cd3a252d92291833fcd06737cdee4f33c36e92c5134336b4f2ca22e4c1,29,214931,fbe3011381fe0db23a8e46b005ca30fbaab176f852e8b55e208b83b017b8546b,4f8edae48f11166a475bcf4d185b43e7699c21dfc6c07f9622c23b3996abba4e,5,0,7271c476677f32c7acbdbadabb55e873966a2d409d0c0afdfe589fab95b1cab5,16e2a0ad7a09b6a46a5711b9f79965689383832e4e02dc270da0e35810306270,372,50.05121809,0,,,0,525.4681092,,,,0,0,6,68,104.8662424,0,0
7672,6b9348ec5460e5724314ac0df55b835355d8032dee190474c2f5ff602659d029,,204327,28bd95faad38b1cc3cc6e569d69d959e011ccfeb804aaa40e812ae942575cea4,f50dbd5c85051d1f2693f17372df32dcd8a0aa171a885617a2ff81c7d01cc661,4,1,376eb9b31fcc9b78d9fca9c1b4962c6bfb173ec29f72e27651356fa1b7631d87,87bb2c3786f575b9b24f5fa9487d8c3de4b79abe537bd0d5349dc3b61031ce42,353,222.8612871,0,,0,,89.51808243,126,15646,,0,0,0,,66.5855172,0,1
7673,e592e0f37b67c9837170b10642dd7e2b9a07de0c8ddac8ab74aab2673c127a5a,48,185000,a76ed562305e9109ae35efcaa8e551f778414e4f242e7cd940dde3cd661d76aa,634361ed22181d3ad800d6585448af6e5b120b6d23e845858e623dc17d350358,,8,acb7645c4d9c8866f7d1aa70097a4ba78c2193e1c8c4824c5c247fb63d37b680,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,,,1,0,0,0,37.42865319,0,15759,,,0,,70,314.3784759,0,0
7674,,0,,61fac085f5b519c1aeef4d5734a4d101d8d0b3fdb625288ddb1375c25d916106,,5,,efe9cecb5bcf4e560b61dd59dec72ccec863e91045e966c68f70c1a28f207c4a,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,153.9095286,0,0,,0,248.2418108,,15808,,0,0,6,70,92.54828549,0,0
7675,,10,183959,283ceafd8f2f15752889c5b4db94ee6fc05dbf459d06776ba2d4ba886b3b3276,bf001c10c8f130c7d5db6bbe75fef9ed9892da592c38f480897d52b9e81f3555,5,,7f9fb048e8fd0db2a03b051204dc34e2e09f0aa858171f3f47a2eed443d1064f,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,1247.602719,0,0,0,0,943.0795184,0,15759,,0,0,,70,967.6113383,0,0
7676,8bfd9ac9527b1ff1f3cd05a23b6e7fadd3c2515aeedf681d035ed0f45a71cdee,15,200957,01abc09fdc2dafe01aaa470d2e65ae7fb1e192183f4523b6cc4ea1d567e83c13,a0323b280247dc559e23acc5579be2fcf8b8e171af027e41348fd84f1f105ffe,,5,bb7a4d0172198ec0babadfb60375755d66543372e4c1a1f7c2bb2e045401d41f,ec6ecd6f120c757bbddba5722c6129df995f4f1a2b500df22ddd02f64291c18b,318,,1,0,0,0,103.0444342,54,,,0,0,,70,200.8945553,0,1
7677,006681e25f7779edf1cb6d86f2260b910c4e21545ef8eced88c7db484fa1cd4b,11,83309,08b4b9ba0e5738aa4535159b392567f636b4b789fd5566b68d7f83ca8e4d7794,c2efa4486c06a84b02ba09148fdef222c35547a799926c6d2908ce0e29d1b3b6,5,1,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,668.6092249,0,,0,0,352.5495058,0,,,,0,,,109.4220638,0,0
7678,e5120b04fb116f720ce5e8dcb92e3f4d515a41a9a29340043d67c87ece00b1cd,,83031,,6ce523ce1c9e44d83a3afd4d6384c51732e9cffb88443d6f1741c366a8a65b8a,5,1,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,493,252.578237,,0,0,0,,0,15759,,0,0,,,173.570221,0,0
7679,,2,,c02c6a7707e725f0242282f2dfa1213af17773888ec0649a8d02036e68e3c754,b7918735982bb92c248114c10526209ce54280711f2822620b484c210aa965b6,2,3,2cc96906f425653c41ba45cf3bdc11ea8f1b43f618f5571b83c9475c4d65e688,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,,456.5113694,0,0,0,0,655.6911641,0,11380,,0,0,6,70,746.9844666,0,0
7680,f551c124d913eb47c8c9f641541ce9e817c59374b1afd01373bcc1c0682fcd9a,,,d784580a752ff93388009d6d6795b3ae7178a2575bb9b3f6d1f05e7383503005,719b4a4ca3c756d66b8a0489de019037cea815bfc029ccbf08a9628c7e5b1d54,5,4,8f0d26417915db41a1a527d87917923c07efef9fc553bd4530c5cb0ec690691a,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276,613.5045682,0,0,0,0,217.9794967,0,10881,,0,0,6,70,392.4779003,0,0
7681,,48,124904,,78e01b1c31b0716acf52b8032dae9747c96e55957de0c4ad2fa0d3f267c1ba5c,5,3,3d096ec6e09a7121398289ef9f4cf0ca7930098692813f6093f170a38f2197a0,2188a06d2e03d40e85f41fc82360f7d0451d2414439fbe2dad64644fd82f4ccd,322,643.4753292,0,0,0,0,770.9946748,,,,0,0,6,68,398.9595793,0,0
7682,0d693ac9c3051d6e682f8d50615f7969f5ed952df633674d4b844b2e0d1a8855,12,82645,9245efe5a6c8fe33ff18bb24d227e6eeb928967ce8cb1b488765dc97c8eb77c8,043cd9375abf078b5d82b318465fd24fec7e398f8964db8df2beb5b8a43d4165,5,4,aa92d7874935b1dc00da1c13ef2f43a623b7e3ebb6d9bbe21e97c40c064f2a18,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,288,1497.083612,0,0,0,0,1681.756009,0,13166,,0,0,6,70,1406.58322,0,0
7683,,18,,485ac415c47033cabf522c10772d1d04560f033329ffaa81c151a01401d05983,3381ecfd56e2525e3e7b8faac018e8b00da368c1de8f7d422ac355a6ccabf770,5,1,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,467.9295161,0,0,,0,500.4178054,,15759,,0,0,,,-61.86983323,,0
7684,85152499f1243acdaf708c375a6510e318ff6accb788e491ddbb14c3ad05bd25,21,104101,8c8baf6b2367bacff670929bf5b6393492953d7683cd922c2f474926c1ec21a2,7da98f2746e402f650b5c74e568fda14e6cdad527d1b1117d743ddaa51138f3d,5,1,98ea2f44a3e2fc09241f4ef5ccc68dc4d8ecbea743f7918a23982462e661bf52,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,407,,0,0,0,0,274.5412569,0,15759,,,,6,70,434.2180729,0,0
7685,61066ccb1375e1ae4a6e6caf3204150d613111e8962fc929ae2da27de999e574,,154316,c43ffa75cb28fd9424cfff6ad5c96f8cf481dcda0c5c5176c7cc057c7043e019,,5,,,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,,2282.379031,1,0,0,0,2143.071515,0,15759,,0,0,6,70,2338.132813,1,0
7686,5286de814ec3235a900d4c08e1a14369b054f01e3aaada486988c7533642f7d5,,123934,34d1dc2800f9a27570d0e7e210d83c848214ce10ce691a768288f5e2394e43ca,ec01151ddc999ae127f686262979c6ea4441cef83638dc4b3ecaf083f108616f,5,5,9dfb67f5ed72b69a0865ddd2fd474506c00c87bc2912d75ca26b03f2b2dae260,bfbb5ca8870e18f9ce4ebf53a3908f71261c8221b857349aa8f32d79f1d8dda9,482,974.1317829,1,0,0,0,698.5645622,,15759,,0,0,,70,847.5462667,0,0
7687,35ef9d018e7babf04459fceb99e804f9740d9b8c657ef9ef0753ce541f50946d,36,131452,9fbb18c3f0b3ee1ebc675505bc0ad4518410eb1dee9c267e843cccbc97bd8c43,dad23f56f49ceac63eda92ba673a4f72b1c4453564f6c90431970b88a3f89f2a,5,5,75a558c50ce3a8bae9173f3926da060c9fad1f6e2ce1995737f5ae1f4be536a7,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,,1455.291227,1,0,0,0,1437.480353,0,15759,,,0,6,,1400.20819,0,0
7688,c051ceb76068af12834794d1ae60f139f0fb197cfdb1cb6e0a9cdc8e14423e35,45,230824,,3357aaf846cf5802fc1e56f85c52fc11846260b92b70d84ea1531cfa5bc4e63e,5,8,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,c6a68a6677409cd8b8e909a2b2766ed5f26668e98626314b558fa72276495fdc,324,538.8720985,1,0,0,0,599.8998348,126,10300,,,0,6,70,,0,1
7689,dbc08e2530e18a19362aaeb61bf441bbfd3def29393f9546d2e91bb955d3c461,8,43957,6905568e3c68f46dd051e17dc5b710a1069bc7dc11009b19aaabc4c0d162b080,88f9249c8cec435e75a5525512e46c3f1ee6a6a47d73f96955ca63db6f1d9654,5,1,6ffd4dbc01907d6d787398ac982cbbc04d68bdb954375b0cc697a07e22293391,e084955bf377ded80e61579a6c89e1df891fdb7d8358554fa5136950584a3b33,325,200.8085503,,0,0,0,450.3298716,126,5959,,0,,6,70,558.0619938,0,1
7690,a0e5e4dd6e94cb0d38584ec9078596987ee34b541e475be2759aa91e6ae4ee85,48,124020,14e1cd2c297ace05a295ddd22ac2b1fe4afefb7088c7065faef68b7663ebb298,6d3892095140f24895b5553d9b1fff227483bdd2522609526af03873c7605f55,5,1,,95c4dfbde07dc2602345ea172433be3d201d785c3b38349465e218b3bba49f3c,,415.0762335,0,0,0,0,376.7470825,42,12381,,0,0,6,70,358.7048892,0,0
7691,4e1ab89e80f9c74575d8f73232dc577da00c1e08778f52f62bdb77b34cc91e70,50,,374ab186b8c5a77d26e38e984407a1b514b89ef630067f958a839a5498fc165e,13c421caa66b0af38099d2d37de9bbcace2fe6b630c6a098576e135bb9c20318,5,1,dd280b4f35a02701142ba7de47abb9736deca3eed86474b185ce1d9ee024e607,60d5020e9b88125cfcbd99793e821331d6e0271897705b1441a6b5e3680d854f,,46.7053597,,0,0,0,657.2645685,0,6469,,0,0,6,70,864.083864,0,0
7692,4fc108e06664033a99a6950944ccec6654870340db791e961e6345161152ae29,21,111749,31ffbc2472d2ab17a28be29ba1f1e719f4b6955ba9e24ac2339119e1542ceeda,,5,8,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,c6a68a6677409cd8b8e909a2b2766ed5f26668e98626314b558fa72276495fdc,325,-12.82768156,1,0,0,0,-23.72128721,,10300,,0,0,,70,351.3562652,0,0
7693,5ae5ab6d8566a1d3289cee2cb75907ef935cc8ce26c2dc00b4487a7e90c151d1,48,191944,,a11f3d5b43cd924302dd212d516b3612a2f64ecc47f68625fb3d3cde23cb58c8,5,5,48675480a5edda3511920982ec3ae71f242231c2a3badbb7ddbcdeab4d682d7b,6e6ee96b26806fe2bc46a4a5aafcb08631ef605cc7279189a65c396ee22c944e,320,320.2410597,1,0,0,0,352.8193692,0,16115,,0,0,6,,-27.30681718,0,0
7694,cf2a89cffc22403ce785c68ca20acb25fc12c380d72a8a6705a8b3d31a7ad513,8,94451,bfe0e4058b5aa20226ea9fc00e094b2372c41a0f800349f71922138aa7224dff,b997300e41c171919dc0e4f6821ba004952cd50e18a23a23a7debb1fa97d9a12,4,1,4d7ccd00c86844f54a3db3fbc2b9b6d594e331029964850f105eba04f8bf499e,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,,,0,0,0,0,4916.041546,0,15759,,0,0,,70,4882.525995,0,0
7695,39f8acd13e15aa093fa787342c793e33a3cd072674505d6e6979a54b891b26ee,29,133836,b13607f9ea3a47e0a5f425890fd2a8f23d9087c56ddcd90d726d9c40e81ac247,c9c5201885caf1aee8bc9f979fa97de0f0554ef34bd5b65d759ec8d74d83a7c4,5,3,1e3c8ba0083dfa01f05ed378a39986214313f68ac9bb04e1ea5f515abc9f73aa,,327,20819.91083,0,1,3,0,20989.32831,0,15754,,0,0,6,70,,,0
